id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
145972010,5246a1c2-0d99-45e4-accb-14831eb12658,2023-01-01 13:46:51,2023-01-01,2023-01-01 21:46:51 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:09:56 UTC,2024-11-23 02:27:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972010,https://inaturalist-open-data.s3.amazonaws.com/photos/250853200/medium.jpeg,,"",,1,0,false,2,"Anza-Borrego Desert, San Diego County, US-CA, US",33.2696661,-116.4205204997,,,,,,,,false,gps,gps,Lance-leaved Ditaxis,Argythamnia lanceolata,Lance-leaved Ditaxis,Plantae,158644
145972053,0362be9b-9ea5-4359-9d95-7c10255cd36b,2023-01-01 14:51:11,2023-01-01,2023-01-01 22:51:11 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:10:23 UTC,2023-01-15 06:08:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972053,https://inaturalist-open-data.s3.amazonaws.com/photos/250853233/medium.jpeg,,"",,2,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.3016635997,-116.3853024,,,,,,,,false,gps,gps,Hairy Sand Verbena,Abronia villosa villosa,Hairy Sand Verbena,Plantae,50166
145972071,3a1e274f-c126-4219-9be5-4a012196fcd4,2023-01-01 14:51:52,2023-01-01,2023-01-01 22:51:52 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:10:59 UTC,2023-01-13 11:20:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972071,https://inaturalist-open-data.s3.amazonaws.com/photos/250853297/medium.jpeg,,"",,2,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.301554,-116.3855429722,,,,,,,,false,gps,gps,dyebush,Psorothamnus emoryi emoryi,dyebush,Plantae,316118
145972080,308cf907-c0c6-4ac9-a7d7-356eb8930ba5,2023-01-01 14:52:10,2023-01-01,2023-01-01 22:52:10 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:11:11 UTC,2023-01-15 05:55:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972080,https://inaturalist-open-data.s3.amazonaws.com/photos/250853320/medium.jpeg,,"",,4,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.3015499722,-116.3855149722,,,,,,,open,false,gps,gps,Desert Needles,Palafoxia arida arida,Desert Needles,Plantae,81172
145972101,92a5f25d-f8b5-4f32-97eb-1a7fe2346ba5,2023-01-01 14:53:00,2023-01-01,2023-01-01 22:53:00 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:11:34 UTC,2023-01-10 06:52:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972101,https://inaturalist-open-data.s3.amazonaws.com/photos/250853366/medium.jpeg,,"",,2,0,false,2,"San Diego County, US-CA, US",33.3015532,-116.3854804997,,,,,,,,false,gps,gps,Browneyes,Chylismia claviformis,Browneyes,Plantae,76333
145972133,5623b71a-b05d-4cd8-9be4-5f07215beed2,2023-01-01 14:54:33,2023-01-01,2023-01-01 22:54:33 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:12:11 UTC,2023-01-15 06:09:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972133,https://inaturalist-open-data.s3.amazonaws.com/photos/250853423/medium.jpeg,,"",,3,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.3015883997,-116.3853344,,,,,,,,false,gps,gps,Frost Mat,Achyronychia cooperi,Frost Mat,Plantae,75264
145972150,3cb13399-ef61-4f34-b1f3-75dfef8e5e0d,2023-01-01 14:54:54,2023-01-01,2023-01-01 22:54:54 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:12:31 UTC,2023-01-13 11:19:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972150,https://inaturalist-open-data.s3.amazonaws.com/photos/250853449/medium.jpeg,,"",,3,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.30156,-116.38535,,,,,,,,false,gps,gps,dyebush,Psorothamnus emoryi emoryi,dyebush,Plantae,316118
145972177,8d60853e-36b4-41fb-a82b-ed2e15caaad7,2023-01-01 14:55:35,2023-01-01,2023-01-01 22:55:35 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:13:10 UTC,2023-01-15 06:08:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972177,https://inaturalist-open-data.s3.amazonaws.com/photos/250853507/medium.jpeg,,"",,2,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.3015602997,-116.3853503997,,,,,,,,false,gps,gps,chinchweed,Pectis papposa papposa,chinchweed,Plantae,81182
145972196,b6cf2acb-afce-4ba0-960e-68184c87b523,2023-01-01 14:56:15,2023-01-01,2023-01-01 22:56:15 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:13:28 UTC,2024-04-09 00:09:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972196,https://inaturalist-open-data.s3.amazonaws.com/photos/250853535/medium.jpeg,,"",,3,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.301563,-116.3853469722,,,,,,,,false,gps,gps,Burrobush,Ambrosia dumosa,Burrobush,Plantae,75408
145972215,1fe46fa4-e746-4a46-8229-334073c18ab4,2023-01-01 14:57:44,2023-01-01,2023-01-01 22:57:44 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:13:51 UTC,2023-01-09 19:04:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972215,https://inaturalist-open-data.s3.amazonaws.com/photos/250853577/medium.jpeg,,"",,2,0,false,2,"San Diego County, US-CA, US",33.301552,-116.3852669722,,,,,,,,false,gps,gps,desert dandelion,Malacothrix glabrata,desert dandelion,Plantae,58029
145972240,477c5fe7-aa48-4def-9b1a-12d66e90d13d,2023-01-01 15:00:19,2023-01-01,2023-01-01 23:00:19 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:14:14 UTC,2023-01-20 04:35:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972240,https://inaturalist-open-data.s3.amazonaws.com/photos/250853613/medium.jpeg,,"",,2,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.301369,-116.38527,,,,,,,,false,gps,gps,red-root cryptantha,Eremocarya micrantha micrantha,red-root cryptantha,Plantae,771623
145972249,f5141fc6-c4a3-45d3-9ffa-2aa319e0dfdc,2023-01-01 15:08:56,2023-01-01,2023-01-01 23:08:56 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:14:31 UTC,2023-07-10 04:20:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972249,https://inaturalist-open-data.s3.amazonaws.com/photos/250853644/medium.jpeg,,"",,3,0,false,2,"1401100800, Borrego Springs, CA 92004, USA",33.30169,-116.3853739722,,,,,,,,false,gps,gps,California croton,Croton californicus,California croton,Plantae,76484
145972270,cd693e9d-4ebe-45cf-8f29-465e53add9ec,2023-01-01 15:32:19,2023-01-01,2023-01-01 23:32:19 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:15:04 UTC,2023-01-09 04:10:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972270,https://inaturalist-open-data.s3.amazonaws.com/photos/250853711/medium.jpeg,,"",,2,0,false,2,"San Diego County, US-CA, US",33.3327132,-116.3677452997,,,,,,,open,false,gps,gps,Creosote Bush,Larrea tridentata,Creosote Bush,Plantae,68205
145972353,a1c38a18-e2af-4112-aaf0-2c71a73205c1,2023-01-01 15:21:02,2023-01-01,2023-01-01 23:21:02 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:16:39 UTC,2024-01-05 03:10:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972353,https://inaturalist-open-data.s3.amazonaws.com/photos/250853933/medium.jpeg,,"",,4,0,false,2,"Borrego Springs, CA 92004, USA",33.325535,-116.3665479722,,,,,,,,false,gps,gps,desert lily,Hesperocallis undulata,desert lily,Plantae,57877
145972368,ec379207-86af-4409-a2f4-937177f88ba8,2023-01-01 15:22:05,2023-01-01,2023-01-01 23:22:05 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:16:54 UTC,2023-01-13 11:13:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972368,https://inaturalist-open-data.s3.amazonaws.com/photos/250853961/medium.jpeg,,"",,3,0,false,2,"Borrego Springs, CA 92004, USA",33.3257492997,-116.366427,,,,,,,,false,gps,gps,Hairy Desertsunflower,Geraea canescens,Desert Sunflower,Plantae,77248
145972400,af32c9c7-a674-4b38-a2c0-0159cd7789e7,2023-01-01 15:33:16,2023-01-01,2023-01-01 23:33:16 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:17:29 UTC,2023-01-13 11:28:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972400,https://inaturalist-open-data.s3.amazonaws.com/photos/250854038/medium.jpeg,,"",,3,0,false,2,"Borrego Springs, CA 92004, USA",33.33283,-116.3677189722,,,,,,,,false,gps,gps,Palmer's crinklemat,Tiquilia palmeri,Palmer's crinklemat,Plantae,79366
145972433,635adca3-3fda-443e-ac42-4a480a88faa6,2023-01-01 15:48:14,2023-01-01,2023-01-01 23:48:14 UTC,Pacific Time (US & Canada),749410,jacquelinerose,"",2023-01-06 17:17:52 UTC,2023-01-09 19:04:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145972433,https://inaturalist-open-data.s3.amazonaws.com/photos/250854091/medium.jpeg,,"",,2,0,false,2,"Borrego Springs, CA 92004, USA",33.2447209722,-116.373462,,,,,,,,false,gps,gps,Annual Evening Primrose,Oenothera deltoides deltoides,Annual Evening Primrose,Plantae,80073
145993061,34491e51-a272-49e0-837f-70f952d79e6d,Sun Jan 01 2023 11:09:16 GMT -0800 (PST),2023-01-01,2023-01-01 19:09:16 UTC,Pacific Time (US & Canada),1972421,sarakrause,Sara Krause,2023-01-06 22:18:13 UTC,2026-03-09 19:15:30 UTC,research,CC0,https://www.inaturalist.org/observations/145993061,https://inaturalist-open-data.s3.amazonaws.com/photos/250894075/medium.jpeg,,"",,1,0,false,333,"Oakoasis Open Space, San Diego County, US-CA, US",32.913269043,-116.8947753906,4,,,,4,,,false,,,Scolopendra polymorpha,Scolopendra polymorpha,Common Desert Centipede,Animalia,53762
146000763,bf069f27-fd84-4273-827b-ead7e8f31153,2023-01-01 13:11:08,2023-01-01,2023-01-01 21:11:08 UTC,Pacific Time (US & Canada),1422818,kuyeda,Kellie Uyeda,2023-01-07 00:40:42 UTC,2023-01-07 05:53:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146000763,https://inaturalist-open-data.s3.amazonaws.com/photos/250909433/medium.jpeg,,"",,1,0,false,2,"North Island Naval Air Station, San Diego, CA 92135, USA",32.6863823114,-117.1951740235,55,,,,55,,open,false,gps,gps,Brown Pelican,Pelecanus occidentalis,Brown Pelican,Aves,4328
146061423,c63a384f-0b14-479c-9b50-24e03e5a75a7,2023-01-01 10:12:28-08:00,2023-01-01,2023-01-01 18:12:28 UTC,Pacific Time (US & Canada),180893,jeep,"",2023-01-07 20:05:11 UTC,2023-01-15 06:01:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146061423,https://inaturalist-open-data.s3.amazonaws.com/photos/251565297/medium.jpg,,"","",3,0,false,3,"San Diego County, US-CA, US",33.2920959589,-116.1445431912,4,,,,4,,,false,,,Desert Holly,Atriplex hymenelytra,Desert Holly,Plantae,75706
146179311,f0e3c127-263a-4374-9556-a1f834a2d9ad,2023/01/01 7:36 AM,2023-01-01,2023-01-01 15:36:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:40 UTC,2023-03-20 18:15:54 UTC,research,,https://www.inaturalist.org/observations/146179311,https://static.inaturalist.org/photos/251260195/medium.jpg,,"",,3,0,false,,"La Jolla, San Diego, CA, USA",32.850822377,-117.2739899508,8,,,,8,,open,false,,,Western Gull,Larus occidentalis,Western Gull,Aves,4345
146179312,d9fd707e-d754-4288-82dd-a7982edbf2a5,2023/01/01 8:21 AM,2023-01-01,2023-01-01 16:21:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:41 UTC,2023-01-09 19:31:35 UTC,research,,https://www.inaturalist.org/observations/146179312,https://static.inaturalist.org/photos/251260189/medium.jpg,,"",,1,0,false,,"La Jolla, San Diego, CA, USA",32.8508178704,-117.273979222,8,,,,8,,open,false,,,Charrán Real,Thalasseus maximus,Royal Tern,Aves,144539
146179313,69f06ae7-4a3b-460f-8f14-d91827281c97,2023/01/01 9:03 AM,2023-01-01,2023-01-01 17:03:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:41 UTC,2024-06-05 02:27:05 UTC,research,,https://www.inaturalist.org/observations/146179313,https://static.inaturalist.org/photos/251260197/medium.jpg,,"",,2,0,false,,"La Jolla, San Diego, CA, USA",32.8508088573,-117.2740060441,8,,,,8,,,false,,,Black Oystercatcher,Haematopus bachmani,Black Oystercatcher,Aves,4838
146179314,4bab60ff-1b2d-4b9c-a2ce-308831ae97ad,2023/01/01 9:18 AM,2023-01-01,2023-01-01 17:18:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:41 UTC,2023-03-20 18:17:36 UTC,research,,https://www.inaturalist.org/observations/146179314,https://static.inaturalist.org/photos/251260215/medium.jpg,,"",,2,0,false,,"La Jolla, San Diego, CA, USA",32.8508043507,-117.2739899508,8,,,,8,,open,false,,,Iceland Gull,Larus glaucoides,Iceland Gull,Aves,4361
146179315,7f26848a-2c43-404b-bea6-e93f4355b113,2023/01/01 9:36 AM,2023-01-01,2023-01-01 17:36:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:41 UTC,2023-03-20 18:18:23 UTC,research,,https://www.inaturalist.org/observations/146179315,https://static.inaturalist.org/photos/251260233/medium.jpg,,"",,4,0,false,,"La Jolla, San Diego, CA, USA",32.850790831,-117.273979222,8,,,,8,,open,false,,,California Gull,Larus californicus,California Gull,Aves,4385
146179317,bebc9ae3-7846-41a2-b4e9-f435a9ae01ac,2023/01/01 9:51 AM,2023-01-01,2023-01-01 17:51:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:42 UTC,2025-09-18 21:19:06 UTC,research,,https://www.inaturalist.org/observations/146179317,https://static.inaturalist.org/photos/251260258/medium.jpg,,"",,4,0,false,,"La Jolla, San Diego, CA, USA",32.8507614439,-117.273979222,31,,,,31,,open,false,,,Buller's Shearwater,Ardenna bulleri,Buller's Shearwater,Aves,475121
146179318,2e950d8d-0e50-40f2-8b7f-ab267bf5dbbb,2023/01/01 9:57 AM,2023-01-01,2023-01-01 17:57:00 UTC,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,2023-01-09 03:36:43 UTC,2023-01-09 07:16:46 UTC,research,,https://www.inaturalist.org/observations/146179318,https://static.inaturalist.org/photos/251260257/medium.jpg,,"",,1,0,false,,"La Jolla, San Diego, CA, USA",32.8508268835,-117.2739899508,8,,,,8,,open,false,,,Surf Scoter,Melanitta perspicillata,Surf Scoter,Aves,7036
146201501,79195e92-4014-4bde-bd7e-1928a92082b0,2023-01-01 11:33:06-08:00,2023-01-01,2023-01-01 19:33:06 UTC,Pacific Time (US & Canada),4858904,cuckoo_bird,,2023-01-09 12:51:24 UTC,2025-09-20 18:15:45 UTC,research,,https://www.inaturalist.org/observations/146201501,https://static.inaturalist.org/photos/251305452/medium.jpg,,"","",1,0,false,3,"Kit Carson Park, Escondido, CA, US",33.0756861667,-117.0620111667,5,,,,5,,open,false,,,Czernidłak kołpakowaty,Coprinus comatus,Shaggy Mane,Fungi,47392
146241791,c2575063-b4bc-4166-a4eb-10ad8f2c34c4,2023-01-01 13:10:00-08:00,2023-01-01,2023-01-01 21:10:00 UTC,Pacific Time (US & Canada),5648745,f1shar3c00l,Liam,2023-01-10 01:18:24 UTC,2024-04-09 06:05:21 UTC,research,,https://www.inaturalist.org/observations/146241791,https://static.inaturalist.org/photos/251382638/medium.jpg,,"","",2,0,false,3,"Santee, CA, US",32.8460961874,-116.9763236824,203,,,,203,,,false,,,Largemouth Bass,Micropterus nigricans,Largemouth Bass,Actinopterygii,1439808
146349777,993bf63c-f016-4935-8cba-ed341e869f9d,2023/01/01 4:39 PM,2023-01-01,2023-01-02 00:39:00 UTC,Pacific Time (US & Canada),4110940,tedread,,2023-01-11 18:42:01 UTC,2023-01-12 02:07:41 UTC,research,,https://www.inaturalist.org/observations/146349777,https://static.inaturalist.org/photos/251589001/medium.jpeg,,"",,3,0,false,,Trestles,33.3865233255,-117.595710743,200,,,,200,,open,false,,,Sanderling,Calidris alba,Sanderling,Aves,3849
146350850,358931b0-e6cb-44e0-b41c-fb6592e091d6,2023/01/01 4:47 PM,2023-01-01,2023-01-02 00:47:00 UTC,Pacific Time (US & Canada),4110940,tedread,,2023-01-11 19:00:49 UTC,2023-03-20 21:12:58 UTC,research,,https://www.inaturalist.org/observations/146350850,https://static.inaturalist.org/photos/251591369/medium.jpeg,,"",,3,0,false,,Trestles,33.3867050085,-117.5948371222,200,,,,200,,open,false,,,Western Gull,Larus occidentalis,Western Gull,Aves,4345
146351154,92eb637f-a497-440c-8467-30e25a50c6b1,2023/01/01 4:45 PM,2023-01-01,2023-01-02 00:45:00 UTC,Pacific Time (US & Canada),4110940,tedread,,2023-01-11 19:05:28 UTC,2023-01-11 19:08:34 UTC,research,,https://www.inaturalist.org/observations/146351154,https://static.inaturalist.org/photos/251591876/medium.jpeg,,"",,2,0,false,,Trestles,33.386516884,-117.5956525071,200,,,,200,,open,false,,,Willet,Tringa semipalmata,Willet,Aves,144491
146371853,eacdaffd-2f2b-4420-994d-e5d166d1bec1,2023/01/01 2:47 PM,2023-01-01,2023-01-01 22:47:00 UTC,Pacific Time (US & Canada),3603980,deonva,Deon,2023-01-12 01:10:26 UTC,2023-03-20 17:57:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146371853,https://inaturalist-open-data.s3.amazonaws.com/photos/251633976/medium.jpeg,,"",,2,0,false,,"Quivira Point, San Diego, CA",32.7633828,-117.2414255,1824,,,,1824,,open,false,,,California Gull,Larus californicus,California Gull,Aves,4385
146371897,ec843af5-4880-4117-9792-218011708442,2023/01/01 2:55 PM,2023-01-01,2023-01-01 22:55:00 UTC,Pacific Time (US & Canada),3603980,deonva,Deon,2023-01-12 01:11:35 UTC,2023-03-20 17:44:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146371897,https://inaturalist-open-data.s3.amazonaws.com/photos/251634081/medium.jpeg,,"",,2,0,false,,"Quivira Point, San Diego, CA",32.7633828,-117.2414255,1824,,,,1824,,,false,,,Heermann's Gull,Larus heermanni,Heermann's Gull,Aves,4353
146371979,be743b21-b86f-4c65-acbd-2386694d34b9,2023/01/01 2:49 PM,2023-01-01,2023-01-01 22:49:00 UTC,Pacific Time (US & Canada),3603980,deonva,Deon,2023-01-12 01:13:22 UTC,2023-01-12 01:14:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146371979,https://inaturalist-open-data.s3.amazonaws.com/photos/251634229/medium.jpeg,,"",,2,0,false,,"Quivira Point, San Diego, CA",32.7633828,-117.2414255,1824,,,,1824,,open,false,,,Snow Goose,Anser caerulescens,Snow Goose,Aves,558426
146372850,d1ba9119-a1a3-4d79-9f36-585f4e500966,2023/01/01 2:30 PM,2023-01-01,2023-01-01 22:30:00 UTC,Pacific Time (US & Canada),3603980,deonva,Deon,2023-01-12 01:30:58 UTC,2023-01-12 01:44:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146372850,https://inaturalist-open-data.s3.amazonaws.com/photos/251635891/medium.jpeg,,"",,2,0,false,,"Quivira Point, San Diego, CA",32.7633828,-117.2414255,1824,,,,1824,,open,false,,,American Pipit,Anthus rubescens,American Pipit,Aves,13732
146372939,c56147b8-d7ba-4f3d-9cc3-e116ca7661d5,2023/01/01 2:48 PM,2023-01-01,2023-01-01 22:48:00 UTC,Pacific Time (US & Canada),3603980,deonva,Deon,2023-01-12 01:32:58 UTC,2023-01-12 01:36:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146372939,https://inaturalist-open-data.s3.amazonaws.com/photos/251636109/medium.jpeg,,"",,1,0,false,,"Quivira Point, San Diego, CA",32.7633828,-117.2414255,1824,,,,1824,,open,false,,,American Wigeon,Mareca americana,American Wigeon,Aves,485176
146386233,44c0997c-c812-4180-be03-8da19edbe59c,2023-01-01 16:05:45,2023-01-01,2023-01-02 00:05:45 UTC,Pacific Time (US & Canada),6427817,rclevers77,"",2023-01-12 06:48:16 UTC,2024-05-14 23:55:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146386233,https://inaturalist-open-data.s3.amazonaws.com/photos/251662361/medium.jpeg,,"",Mushrooms in dead tree branch,2,0,false,2,"San Diego, CA 92119, USA",32.8232416667,-117.0545972222,,,,,,,,false,gps,gps,splitgill mushroom,Schizophyllum commune,splitgill mushroom,Fungi,54573
146386398,d7b0304e-b419-4908-8c06-4377ba029fa7,2023-01-01 14:47:19,2023-01-01,2023-01-01 22:47:19 UTC,Pacific Time (US & Canada),6427817,rclevers77,"",2023-01-12 06:52:29 UTC,2023-01-13 08:24:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146386398,https://inaturalist-open-data.s3.amazonaws.com/photos/251662641/medium.jpeg,,"",Red Bush Monkeyflower,1,0,false,2,"San Diego, CA 92119, USA",32.8204463432,-117.055513747,32,,,,32,,,false,gps,gps,red bush monkeyflower,Diplacus puniceus,red bush monkeyflower,Plantae,161947
146390422,0e65d57f-0af7-40ad-aa7a-f59f1ea02a54,2023-01-01 15:38:44,2023-01-01,2023-01-01 23:38:44 UTC,Pacific Time (US & Canada),6427817,rclevers77,"",2023-01-12 09:11:48 UTC,2024-09-23 04:05:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146390422,https://inaturalist-open-data.s3.amazonaws.com/photos/251670757/medium.jpeg,,"",California Buckwheat,2,0,false,2,"San Diego, CA 92119, USA",32.823575,-117.0583888889,,,,,,,,false,gps,gps,California Buckwheat,Eriogonum fasciculatum,California Buckwheat,Plantae,54999
146835181,462b7e4a-5090-44bb-86a5-2d6c44f9e7b6,2023/01/01 2:25 PM,2023-01-01,2023-01-01 22:25:00 UTC,Pacific Time (US & Canada),489828,carolnrick,Carol and Rick,2023-01-18 17:27:42 UTC,2024-11-24 20:31:07 UTC,research,,https://www.inaturalist.org/observations/146835181,https://static.inaturalist.org/photos/252541996/medium.jpg,,"12 December, @when, @where, @why, Anza Borrego State Park, Granite Mountain Area, SoCal Trip",,1,0,false,,"San Diego County, CA, USA",33.0446131273,-116.442188385,1092,,,,1092,,open,false,,,desert agave,Agave deserti,desert agave,Plantae,75296
146980982,f856372c-778c-4bb5-9279-bfdf9b8684b9,2023-01-01 22:25:32-08:00,2023-01-01,2023-01-02 06:25:32 UTC,Pacific Time (US & Canada),6444773,cassidy_white,Cassidy White,2023-01-20 21:19:11 UTC,2026-03-19 22:38:17 UTC,research,,https://www.inaturalist.org/observations/146980982,https://static.inaturalist.org/photos/252826830/medium.jpg,,"","",3,0,false,3,"Madison Senior High, San Diego, CA, US",32.8305266638,-117.1734612019,261,,,,261,,,false,,,Mahogany Jerusalem Cricket,Ammopelmatus mahogani,Mahogany Jerusalem Cricket,Insecta,1674404
147008261,61803857-798d-4a38-9029-4407a50fb8b7,2023/01/01 12:21 PM,2023-01-01,2023-01-01 20:21:00 UTC,Pacific Time (US & Canada),5867244,milansspicss,Mar C.,2023-01-21 06:20:23 UTC,2023-01-23 17:06:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147008261,https://inaturalist-open-data.s3.amazonaws.com/photos/252881346/medium.png,,"",,2,0,false,,"Miramar Reservoir, San Diego, CA 92131, USA",32.9151919,-117.0992659,1170,,,,1170,,open,false,,,Belted Kingfisher,Megaceryle alcyon,Belted Kingfisher,Aves,2548
147124563,85a495ba-d6e5-4270-a337-c5783d59c68d,2023/01/01 1:21 PM,2023-01-01,2023-01-01 21:21:00 UTC,Pacific Time (US & Canada),489828,carolnrick,Carol and Rick,2023-01-22 17:49:18 UTC,2023-01-25 06:15:56 UTC,research,,https://www.inaturalist.org/observations/147124563,https://static.inaturalist.org/photos/253104647/medium.jpg,,"12 December, @what, @when, @where, @why, @wildflowers, Anza Borrego State Park, Granite Mountain Area, SoCal Trip, Woolly Indian Paintbrush (Castilleja foliolosa)",,3,0,false,,"San Diego County, CA, USA",33.0584839039,-116.4546394725,900,,,,900,,,false,,,Woolly Indian Paintbrush,Castilleja foliolosa,Felt Paintbrush,Plantae,56760
147124827,74c56987-3cc0-4f0f-8285-6d025974e1fd,2023/01/01 2:29 PM,2023-01-01,2023-01-01 22:29:00 UTC,Pacific Time (US & Canada),489828,carolnrick,Carol and Rick,2023-01-22 17:53:38 UTC,2023-09-09 11:12:59 UTC,research,,https://www.inaturalist.org/observations/147124827,https://static.inaturalist.org/photos/253105369/medium.jpg,,"12 December, @plants - other, @what, @when, @where, @why, Anza Borrego State Park, California Barrel Cactus (Ferocactus cylindraceus), Granite Mountain Area, SoCal Trip",,6,0,false,,"Shelter Valley, CA 92036, USA",33.0769701,-116.4374233,1805,,,,1805,,open,false,,,California Barrel Cactus,Ferocactus cylindraceus,California Barrel Cactus,Plantae,54453
147215623,7394e5b6-a258-4150-a9bd-b5a4896d86fd,2023/01/01 8:06 AM,2023-01-01,2023-01-01 16:06:00 UTC,Pacific Time (US & Canada),718187,jspaulding,"",2023-01-23 20:39:23 UTC,2025-09-18 21:23:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147215623,https://inaturalist-open-data.s3.amazonaws.com/photos/253276726/medium.jpeg,,"",,3,0,false,,Point La Jolla,32.8514129904,-117.2744653569,902,,,,902,,open,false,,,Buller's Shearwater,Ardenna bulleri,Buller's Shearwater,Aves,475121
147215624,04c4738b-bc24-4264-a370-b4e4f1da52c7,2023/01/01 8:11 AM,2023-01-01,2023-01-01 16:11:00 UTC,Pacific Time (US & Canada),718187,jspaulding,"",2023-01-23 20:39:23 UTC,2023-01-24 00:18:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147215624,https://inaturalist-open-data.s3.amazonaws.com/photos/253276741/medium.jpeg,,"",,3,0,false,,Point La Jolla,32.8514129904,-117.2744653569,902,,,,902,,,false,,,Faucon pèlerin,Falco peregrinus,Peregrine Falcon,Aves,4647
